"Guid","AccountId","Comments","Description","IsEscalated","Origin","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedEmail","SuppliedName","SuppliedPhone","Type"
89e1bcf8-9fe0-46e2-91a0-4af7b28bee88,"#N/A","#N/A","#N/A",false,Email,"#N/A",Medium,"#N/A",New,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
89f62426-545c-4c1f-b438-df3dec1e453e,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
8a17c614-b0fb-44d8-abe4-1c2ce9957d1b,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
8a1fe5c9-dd35-4eac-8364-1dd1ee06eaf3,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A",Other
8abb7b51-2b02-421a-9f89-9f5fd045b12a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
8afcf57e-de83-4339-9b5e-d8b7a5d3420f,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
8b1e934c-c4e4-4ba0-80e7-32624cac28fc,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
8c2449aa-6358-417d-9962-1276009017f3,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
8d3cf5df-f4e8-4144-b9c9-ecd825e00c44,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
8d6c01be-b914-4504-985a-8ead4dbad68a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A",Electrical
8dc246cb-4887-489c-a281-17414c292de9,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
8de51517-033d-4d0d-8771-bc25c73d5367,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
8e0c2e94-5fb1-4698-99ee-fdb4646dceb7,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
8e9fcc51-0134-43ab-a513-1e99663995c7,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A",Electrical
8ea5be34-49d6-4abd-96df-d6b0a66ad3c6,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
8f762332-4053-4396-a3c5-c5c41402d800,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
8fb4a013-5de1-4ea0-88f8-24b27d9cdadf,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
90c5b362-a738-46ec-9bb5-b6335b798867,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
90d0757b-c797-4c62-bc57-fd186cb1d411,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
90d4ea68-4417-4469-b229-9f383f6e73ac,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A",Other
90ee65fc-29dc-4fac-b645-19f42dc0a5d8,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A",Other
90f002e6-f566-4021-993d-ee3f23f387aa,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
90f634f0-f351-4158-bea6-58779857cf14,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,"#N/A",Escalated,Sample Case: Our Widgets have not been delivered.,"#N/A","#N/A","#N/A","#N/A","#N/A"
9112f919-d995-4947-a4a9-c323d7a027ee,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A",Electrical
9177c7fd-3c95-4b9e-a284-b5598abc922e,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
928badc5-225e-4061-b926-24553a470165,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
92a049ea-f2a7-41f8-bec6-a06abd6a3a37,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
9395d96c-7e78-4f13-a712-bf2560f594c5,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A",Electrical
93a84484-3451-407e-a3f2-400e5f88772b,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
941228d7-50f1-48fe-8c20-a0a22447616f,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
94a3a339-a7bd-410b-8ba0-68f2b014e460,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
94ad1a67-b5bc-45c5-a397-a0cd178beafa,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
95097a38-930d-4b87-98ee-10e04261c2bf,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
954d23a7-f499-4d64-8e89-84925fa3bdc8,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
95f235ef-bf6a-4e2b-8cb0-5af360265249,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
966ef813-3e92-45d6-a2f4-9f6c89894318,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
967509b4-2038-4461-8581-3adbf34b6da0,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
9691470f-1b32-45a7-bcd3-0b6e5a38ed26,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
974672d8-3fdd-4009-9630-4c04e99a9835,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
974b2d70-47c2-48bb-936e-7c3cd999d250,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A",Other
978d600f-b3e2-4776-8158-dc586124344a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Power generation below stated level,"#N/A","#N/A","#N/A","#N/A",Electrical
98092179-aeeb-493e-98a5-1c1cded7076f,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
98858182-0ae9-4387-ae73-6025f6421a0a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
98bcd784-0cdf-4f93-bec3-93a2cb87213a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
9923f117-614c-448d-9c5c-ad724b14d9af,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
993847e4-b5d6-48ac-ab42-bf5cc466f3e4,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
997a4793-6158-42d3-9d9d-f3214a63758d,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Repeated motor breakdown while shutting off,"#N/A","#N/A","#N/A","#N/A",Electrical
99c181d0-8df0-4827-884c-6a13ad95145f,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Repeated motor breakdown while shutting off,"#N/A","#N/A","#N/A","#N/A",Electrical
99c7b480-5231-4f7b-bf01-d618502b6b42,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
9a60e3ae-1dd0-4d6c-8f82-5f67a95b9db3,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
9ab86ab9-5274-4ac2-989d-95071537dc62,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
9b00c2ad-3f8f-4d12-a8ff-940f5ba5fb84,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A",Electrical
9b07f013-a825-479a-a777-ae55a7dc7482,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A",Electrical
9b0ee6a7-4806-4dba-8164-6ec3614735d8,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Repeated motor breakdown while shutting off,"#N/A","#N/A","#N/A","#N/A",Electrical
9baa4d50-828c-4a78-9a42-187df34c42c9,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A",Mechanical
9bbdc604-6138-4604-9624-c6f87dfa7883,"#N/A","#N/A","#N/A",false,Email,"#N/A",Medium,"#N/A",New,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
9bf6b2c9-db42-415d-92e8-6e47f05fbc4a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A",Electrical
9c30a60c-ef30-4553-a564-8af5de71eef2,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
9c700862-9b9e-4f11-905f-926fbd8bd41b,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
9d1e6e51-ebb9-433d-a161-03f1d8f23870,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,Closed,Easy installation process,"#N/A","#N/A","#N/A","#N/A",Other
9d56c39c-5898-41ea-b20b-a7b8aee47399,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A",Electronic
9d57a624-1634-44d8-ab5c-3ea1c563bee2,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A",Mechanical
9dcc229a-d49e-4cb1-a241-f5b2c3ca6e59,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Power generation below stated level,"#N/A","#N/A","#N/A","#N/A",Electrical
9de987b2-8d5c-4d80-bb97-72678245d685,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
9e7851e0-893d-4694-abe3-b4d38d0cfa86,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
9e8c564c-41d5-4bb6-8cac-5952eb087ef7,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
9e94ddc4-52d9-4f9e-8e59-528f3b641dfd,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Instructions not clear,New,Sample Case 2: The widgets we received are the wrong size.,"#N/A","#N/A","#N/A","#N/A","#N/A"
9f1d11ed-b68a-4c80-be4f-7983a486c5b9,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A",Other
9f58c1c1-dde7-4e23-8347-60ff8be73284,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A",Electronic
9fee59ff-b6ff-49b5-8af2-e74ba915e703,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A",Other
9ff2a9a6-fa21-40cf-a373-2efafecdc561,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Instructions not clear,New,Sample Case 2: The widgets we received are the wrong size.,"#N/A","#N/A","#N/A","#N/A","#N/A"
a0094eb7-06c0-4889-a4f9-3d32691e42a1,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A",Mechanical
a04dd4e3-e527-4fa1-950a-ae50c7c93fce,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
a06edcec-cfe0-49e2-9c6f-49c21205a9a1,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
a0a82101-1dc5-4784-93f4-fd96164d7da4,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A",Mechanical
a0d33a22-6bdb-466a-aa92-bd704b0b0d1b,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A",Electrical
a10f3f31-0a65-4a16-860b-cd92749e741d,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Power generation below stated level,"#N/A","#N/A","#N/A","#N/A",Electrical
a1271e11-26da-468a-baa9-ca1fb0dbcec2,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
a1ba2e62-ff8c-4fbe-a137-c47029ea5ee7,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
a24ee9f0-ca80-40fc-82f2-5f1ee8d46aa8,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,"#N/A",On Hold,Sample Case 3: EDITED.,"#N/A","#N/A","#N/A","#N/A","#N/A"
a2b46961-8f1f-49ef-8597-20607423d497,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A",Electrical
a2d6dcb8-3b0f-44ab-8b8f-97ebcb9c4042,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,Closed,Easy installation process,"#N/A","#N/A","#N/A","#N/A",Other
a31f2501-f9d7-4553-ad66-ad5699ad1b7a,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
a3928845-1a2e-4c20-998f-fbd98856bf11,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,"#N/A",Escalated,Sample THX Case: Our Widgets have not been delivered.,"#N/A","#N/A","#N/A","#N/A","#N/A"
a40c82c4-e01d-4b0b-9dcd-25c87468773a,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Power generation below stated level,"#N/A","#N/A","#N/A","#N/A",Electrical
a43fd80b-15a9-4659-aa08-f110d1f6a57f,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Power generation below stated level,"#N/A","#N/A","#N/A","#N/A",Electrical
a4726f90-e7d5-44d9-afeb-f6e5c1c38ee6,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
a47fd76e-33b1-442d-aa3f-5005d19d7774,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
a4d9bb55-5080-4fb9-bbae-f6f47da09901,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
a53a985b-ce63-4a1b-887f-09b92683b440,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A",Other
a540127e-a8a3-4a92-accd-c4cbb4ad5156,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
a597cb8e-b706-44c6-8095-f31651cb7ef7,"#N/A","#N/A","#N/A",false,Email,"#N/A",Medium,"#N/A",New,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
a5fddc6f-ed0f-4f1f-8f24-a7c8bc4c1562,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
a62cbdee-b337-4cc2-88eb-cd1fab2d51ec,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
a64f507c-0650-4e4f-bba6-698e4269fee1,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A",Electrical
a68471d7-26f7-46c4-ad86-c2f8add5fbc2,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
a69ee805-5eab-4681-bd70-53bc9a04dd5d,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
a6bc4f18-b671-44d1-a87f-0676b9ff478b,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
a6c44b04-def7-4fe9-80c4-ccfc95b98bb2,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A",Structural
a6c741db-70b2-4a04-9490-80993b24e034,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A",Electrical
a6e66935-470d-4920-bb4d-b9ac44429740,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A",Mechanical
a865b622-b8d2-431d-8886-e5a40405d2df,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
a8683e61-e537-4c2c-8985-74c009274158,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Repeated motor breakdown while shutting off,"#N/A","#N/A","#N/A","#N/A",Electrical
a88084a4-ffef-4ab5-8be4-608cadbcc485,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
a92d5624-0bf2-4b08-9575-ab353b0b0cac,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
a9a22f33-5280-445c-8016-173b92c805e2,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A",Other
a9ac8828-a5ec-4198-9e4c-1567bc60cd89,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A",Electrical
aa0e788d-789d-4d07-8d7f-fa710ad67623,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
aa817e45-a8d4-4c88-8f30-86c6649e6eea,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A",Other
aacfe9a0-3150-4492-a3f2-50da43c43e7d,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A",Other
ab9ced7e-4326-419e-9d66-b9e659802511,"#N/A","#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A",Electronic
ac7255e5-0d44-40a4-8224-f17aebcaed24,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
ac8bd3d8-426e-4aa0-81d4-aabd9884adc1,"#N/A","#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A",Structural
ae8031eb-942a-44a4-afb2-5fc98e850437,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,Closed,Easy installation process,"#N/A","#N/A","#N/A","#N/A",Other
ae974230-34e6-42f2-94fe-db45300f9d81,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A",Other
aeb6b854-eb57-4a14-b201-48fde857b5d9,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
aee18b8c-1f03-414e-8145-21e3331e9b2c,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
aee4e5ba-b37e-453f-a50f-b7e12219c1d1,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
aff50765-5bf3-4239-a11e-00c6f6590628,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A",Structural
aff5fcca-b867-4f94-8802-704e332b1800,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
b03e9547-1965-4589-9719-72761b17ce99,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A",Mechanical
b0b5de0a-b2ae-43f5-82d4-b26354411689,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A",Electrical
b0e73e34-d0c1-4733-b646-07ac7dcca3ae,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
b1c61c71-53ff-4231-823b-5a58376030f7,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Installation,Closed,Easy installation process,"#N/A","#N/A","#N/A","#N/A",Other
b20fe0d0-5520-43f8-9ffe-3d00ed72bd10,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A",Mechanical
b27926fc-b519-4c44-8b68-c07f3c2396f7,"#N/A","#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A",Mechanical
b3244d8b-8b97-4b6f-bd1f-a210c72f10f2,"#N/A","#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A",Other
b36645a8-a48d-4461-8bac-b67b2d44df69,"#N/A","#N/A","#N/A",false,Email,"#N/A",Medium,"#N/A",Escalated,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
b37ac5f9-6a13-49d5-a62e-29c7e8f1d82c,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A",Electrical
b3ca2d8b-b0dd-408f-87a1-5465feb5c5f0,"#N/A","#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A",Electrical
